Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Cameroon,CMR,GDP per capita (current US$),NY.GDP.PCAP.CD,119.5191788,124.4267299,129.5441392,131.136413,138.6460281,141.012175,144.3800013,154.3314989,169.8124533,181.2807672,177.9209519,184.4623951,208.3754538,249.3641074,311.2194943,369.4472009,401.4130294,426.7946823,543.0211833,694.6862849,781.8627923,859.1231094,798.8503937,780.6122171,799.5476484,809.093493,1021.709294,1146.43538,1128.019028,974.9912797,946.6464131,1024.424135,911.7414218,1204.762973,801.1617038,709.1148297,752.5250994,755.2397068,720.7969746,740.9965643,649.9918454,651.1009075,707.8875674,865.9581375,1009.94312,1011.880073,1062.137433,1194.06985,1371.746708,1314.706015,1286.515572,1405.094392,1354.545613,1465.638843,1542.620266,1327.503017,1364.33011,1425.107818,1534.493702,1507.450206,
"Congo, Dem. Rep.",COD,GDP per capita (current US$),NY.GDP.PCAP.CD,220.3140621,197.3913718,235.6334803,377.4298327,170.4669949,232.8111144,253.7592514,184.1303891,206.7149074,258.6065033,243.7497444,272.0653633,292.297084,362.8436478,430.7019839,446.9756574,409.5243296,509.0667073,615.978957,587.151722,546.1124374,463.671292,492.5325268,387.5077591,269.8426316,240.7880418,263.8313691,243.0047394,273.1278446,269.592892,270.1305434,268.0564628,220.3718557,275.8219735,144.5950827,135.7371468,134.9819243,138.9740464,138.5863064,102.5979776,405.216253,153.5910092,175.0099651,173.7961353,194.0399624,218.3861908,255.4330838,286.3304921,327.5637218,298.6196821,334.0215726,387.0824654,424.6003861,457.9637283,486.7870819,497.3169608,471.3188404,467.0742375,557.0644183,580.7168672,
"Congo, Rep.",COG,GDP per capita (current US$),NY.GDP.PCAP.CD,129.3704635,145.4063969,155.7382359,157.0558661,165.0094591,171.6456959,185.8917853,194.6612933,200.3951777,205.5335512,207.2227057,235.8358995,291.9750014,374.1264116,392.3210842,499.2032553,476.8513829,469.6905251,523.910455,694.1764248,959.4264183,1088.974915,1146.304432,1080.822415,1098.441091,1051.871644,875.4508413,1058.228447,991.5173724,1042.049735,1187.551284,1124.901114,1178.023799,749.6348578,672.1631948,781.5235685,912.0139881,810.077492,660.4723724,774.7116899,1029.577037,869.0996914,916.584992,1028.413109,1326.596688,1835.609778,2155.407611,2265.849879,2904.12549,2345.568944,3076.561253,3562.216188,3922.868267,3884.847513,3754.195467,2461.49417,2074.970159,2191.220438,2577.701705,2279.969131,
Colombia,COL,GDP per capita (current US$),NY.GDP.PCAP.CD,251.0415229,274.0522642,289.9179458,274.3149575,328.6550321,307.64686,281.5660485,293.6442641,292.2574962,307.9952102,335.1182036,355.4075174,385.1125208,448.0338172,525.5257298,544.2909066,623.4289691,773.7458155,904.0106935,1061.848345,1241.639587,1323.376573,1386.672969,1348.804623,1304.177177,1165.042414,1142.939363,1165.982397,1232.226154,1218.21101,1445.32863,1456.694357,1697.112936,1893.542212,2284.838813,2539.912877,2620.538762,2827.379527,2566.024194,2209.93165,2520.481089,2439.682456,2396.627127,2281.401762,2782.623185,3414.465158,3741.092837,4714.073055,5472.53653,5193.241458,6336.709474,7335.166934,8050.255372,8218.347844,8114.343921,6175.87603,5870.777957,6376.706716,6716.911598,6428.676206,
Comoros,COM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,689.4029686,618.2186976,562.8115825,570.1405502,534.6320911,553.6324027,763.3357853,896.1165171,918.902129,854.4780299,1043.800803,1000.558651,1047.979551,1008.029494,690.4717309,838.171684,810.5442344,726.0552078,718.1170893,723.1850928,645.8186908,680.9141471,747.990176,937.714112,1061.079101,1069.025931,1114.948841,1240.100259,1393.211792,1344.728409,1316.498848,1447.963587,1403.34862,1505.349473,1513.830379,1242.60319,1273.058953,1323.81159,1415.955313,1370.148207,
Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,501.13926,483.1285991,477.9230141,461.2338519,431.2431894,441.8924506,602.1527908,732.5678355,811.3933564,807.5648308,908.0961896,923.7416128,1003.946473,1339.744217,1080.162304,1261.116157,1269.120577,1213.599841,1265.194783,1408.999608,1259.323656,1292.202785,1401.903733,1809.089925,2024.275248,2099.157484,2361.385134,3186.826892,3721.250949,3517.401245,3378.25486,3740.389099,3447.524041,3615.979041,3588.674054,3043.013984,3130.963386,3292.645755,3617.327489,3603.781793,
Costa Rica,CRI,GDP per capita (current US$),NY.GDP.PCAP.CD,381.3651146,355.0037769,334.3118143,344.3551201,352.3371137,372.278942,393.47901,412.237536,442.7785953,474.7947758,533.0915649,568.095548,636.9053799,767.3302096,816.0372621,936.3359286,1122.809722,1393.002411,1555.537664,1734.614988,2021.545396,1068.5046,1032.998642,1213.55412,1373.937714,1432.084911,1572.456703,1571.295033,1558.507448,1727.872098,1831.001912,2238.853644,2595.022522,2828.130172,3016.224348,3247.316987,3198.548672,3375.166341,3579.865884,3653.552719,3772.870012,3944.737613,4024.6519,4129.632791,4385.390719,4654.824822,5201.514095,6071.789165,6859.079022,6760.477515,8141.913127,9121.932518,9913.209959,10490.08133,10547.15186,11299.13554,11666.45591,11814.62657,12112.13442,12243.81143,
Caribbean small states,CSS,GDP per capita (current US$),NY.GDP.PCAP.CD,448.2562037,476.9004797,494.7361446,516.7419723,547.9501627,580.9454043,621.4341923,658.3522954,645.9262777,695.0394131,755.1445594,811.1330571,925.5256881,1000.857035,1285.486288,1485.165336,1511.872345,1736.745879,1759.825677,1999.196602,2461.645556,2683.657642,2940.215407,2942.729518,2778.882234,2722.838119,2466.30289,2633.115105,2775.615669,2827.694784,2997.323669,2945.295543,2874.376529,3078.922457,3208.619965,3507.903497,3799.495317,4417.546862,4686.458139,4933.027826,5250.375313,5374.084361,5600.423978,5945.87612,6459.590803,7255.011561,8201.23314,9054.865491,10225.38661,8578.705548,9253.213333,9920.892099,10187.27161,10306.63453,10376.28359,10083.96487,9518.183873,9767.970059,10187.21231,10500.9719,
Cuba,CUB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,653.4265032,779.7241411,901.3673042,1088.127565,1223.691087,1379.081695,1443.302131,1472.729582,1835.111536,2000.279985,2021.724225,2035.607642,2107.931793,2224.653263,2396.35414,2269.824994,2378.909555,2451.133476,2640.920454,2572.69047,2703.168039,2278.20868,2057.103404,2073.094865,2624.756793,2794.737268,2286.927382,2308.146195,2331.465648,2558.904794,2747.098575,2837.738018,2999.245244,3197.133754,3395.71205,3786.664795,4683.566155,5208.716073,5411.271418,5529.67036,5730.354775,6139.71933,6497.321113,6837.712892,7133.342095,7694.01192,8060.795886,8541.210673,8821.818891,,
Curacao,CUW,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20146.38641,20587.39736,20462.71795,20258.00969,19951.3279,19555.36585,19457.53152,19573.89265,19689.13982,
Cayman Islands,CYM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82783.5928,85433.03028,85186.75366,77399.02328,73351.75776,72328.41261,72783.31979,73515.89629,74990.43274,76280.48662,78465.35733,81302.12297,85975.02474,,
Cyprus,CYP,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,976.3342448,1157.411648,1476.271543,1929.403607,2559.259675,4232.022939,4033.240478,4122.784499,4091.048498,4258.743589,4488.287003,5642.631476,6690.577975,7645.629767,8038.914242,9641.575273,9696.099593,11310.07192,10526.14177,11617.69278,15261.41056,15139.22613,14234.24438,15092.82625,15287.91913,14388.34806,14821.44682,16093.21461,20252.23898,23792.62136,24959.25917,26729.3234,31244.92622,35397.36368,32109.24251,31023.63833,32396.38574,28912.15694,27729.1927,27129.62612,23333.71491,24532.51906,26338.69434,28689.70672,27858.371,
Czech Republic,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3941.503094,2896.609131,3372.86543,3956.17835,4630.551217,5824.121291,6532.837055,6034.488437,6489.703619,6337.41912,6029.038193,6637.041657,8060.868703,9818.568493,11749.85266,13430.6699,15261.79759,18466.54793,22804.57768,19861.69743,19960.06849,21871.26608,19870.80121,20133.16914,19890.91991,17829.69832,18575.23203,20636.19995,23415.84363,23494.5962,
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,2761.166833,3192.133616,3809.981445,5046.755103,5639.077621,6236.358881,6634.856899,7682.953775,9482.04285,11281.02332,12138.3081,10209.07312,9913.737642,9864.34494,9313.169412,9429.569217,13461.831,16677.51079,17931.28232,17764.37645,22303.96133,23357.75773,26438.23039,25522.62957,27076.60675,31658.34938,30485.86655,26964.04947,27289.05936,26725.91522,23635.92922,23607.88286,25077.72908,30243.57653,34044.05363,34507.36881,36323.44774,41587.2129,45427.15168,41485.90165,41531.9342,46644.77603,43858.36306,46285.76407,47959.99327,41086.72967,42107.51727,44552.81937,47810.50767,46445.2491,
Djibouti,DJI,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,801.1727273,,761.4703124,748.1952492,725.7425321,766.1409545,762.0113217,777.2623296,753.5201889,790.0322652,789.5517691,767.500315,760.6350212,755.7616936,765.856135,768.1760767,780.9082226,791.3894782,818.8666298,863.2316123,904.7297489,967.6686229,1052.725652,1223.856861,1267.312801,1343.26873,1451.54298,1559.240651,2312.728803,2464.327841,2658.978753,2802.197051,2914.383856,3141.889219,3414.92487,
Dominica,DMA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,624.6316368,769.078342,734.0105248,966.6815377,1090.273289,1193.653276,1324.667259,1478.071668,1632.381155,1863.454683,2113.927152,2402.906753,2617.779831,2860.43156,3122.789982,3317.90456,3466.386082,3721.347165,3861.179613,4120.418405,4291.692307,4593.714495,4750.612157,4787.780171,4883.723663,4771.040927,4897.44175,5217.230416,5160.224314,5518.399108,5952.056669,6469.145738,6902.85717,6967.266654,7065.061847,6848.394227,7016.676471,7318.103783,7596.435062,8080.968623,7274.721333,7693.87887,8110.568512,
Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,2487.136181,2700.74629,2776.13539,3151.133161,3464.455156,3845.506089,4654.298936,6119.370222,6770.750027,7999.112667,8787.589722,9783.852022,11826.01861,13751.99895,13883.88714,12081.80105,11804.43289,11857.89214,11562.91908,12253.10021,17201.08881,21340.72786,22527.04673,21901.05475,26891.44645,27011.37746,29569.66036,27597.97523,29995.57962,35351.36546,35650.71409,32835.93994,33368.14242,33440.79481,30743.54768,30751.65435,33228.69354,40458.7774,46511.59833,48799.8256,52026.99951,58487.05497,64322.0635,58163.27688,58041.39844,61753.64713,58507.50805,61191.1937,62548.98473,53254.85637,54663.99837,57610.09818,61598.5367,60170.34264,
Dominican Republic,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,204.1147475,192.0277253,234.0516294,258.595853,272.9741462,229.0236773,245.9875454,250.9766942,254.0518576,281.3777977,330.1316526,360.15223,417.9197003,480.052968,583.4841886,699.6023237,748.9901948,848.2847896,854.6480877,969.4987321,1164.952626,1273.823436,1362.510445,1487.274869,1831.085303,780.3858658,928.0329521,865.8313685,783.035059,955.5158728,991.6144241,1338.896045,1532.903224,1733.400455,1908.484755,2122.797665,2293.755246,2476.113441,2638.349479,2653.344012,2869.105861,2977.433818,3110.32509,2418.350422,2487.329061,3932.786568,4109.031363,4707.792532,5087.985365,5039.402596,5555.389722,5913.432072,6110.369652,6238.133608,6608.828102,6921.517228,7280.880109,7609.3388,8050.63044,8282.116359,
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,172.2459978,226.8999888,238.048532,249.8834861,235.5981118,253.9236508,281.925745,302.7523067,336.2248556,341.3889873,442.3518782,554.7551249,817.9883085,936.7900258,1037.607038,1192.743888,1456.419396,1782.697981,2202.997365,2237.086325,2210.301928,2312.655619,2467.346422,2582.879589,2757.130524,2807.330297,2417.376683,2215.847558,2408.688815,1731.611274,1776.036674,1807.328548,1507.865318,1452.269445,1603.937921,1619.806224,1596.003714,1588.346522,1765.022198,1740.607011,1781.825546,2103.381822,2609.952823,3113.095331,3478.710929,3946.664452,4923.843185,3883.132425,4479.34172,5462.260897,5591.212353,5498.784095,5494.352336,4187.509727,3945.482081,4111.29411,4153.733978,3973.964072,
East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,89.67780811,78.75644029,71.2188647,75.19380432,85.08728016,96.87123317,103.1485537,97.37305175,95.72585579,104.6021228,113.461237,118.7486952,131.395724,161.5832704,178.369807,196.6788499,196.1591057,223.0779196,212.5931105,242.411258,275.4907351,289.4447037,298.6574823,308.1642436,329.2448403,355.0959526,348.2008386,337.9304574,368.3215805,391.4829907,412.9608403,441.4549637,487.8381284,528.5204331,627.6118717,764.9829732,868.0314789,888.4928636,805.1696258,876.4263033,956.670195,1008.381279,1106.287867,1241.643002,1428.07041,1640.993155,1961.174963,2461.147739,3091.117771,3327.919812,4005.571701,4858.636743,5378.90505,5891.53524,6306.40729,6522.749115,6612.327237,7173.567315,7971.673386,8222.276873,
Early-demographic dividend,EAR,GDP per capita (current US$),NY.GDP.PCAP.CD,154.8062414,152.3468466,154.4209096,159.8766084,179.1645434,189.672236,182.544894,187.1996917,197.7602186,215.5760034,223.7631303,235.7340196,252.8909434,315.5052934,431.6361586,451.4978062,480.6257465,524.5265451,567.2103285,673.3167638,815.9331495,887.2222205,824.6654058,811.2443653,784.5096812,784.7243672,771.5725919,756.4538362,787.3483647,782.0428117,896.6625568,929.504853,998.7899226,1071.575839,1101.309773,1108.51731,1183.840628,1241.854179,1204.389955,1251.432902,1338.812873,1302.007006,1242.611214,1359.357956,1554.864951,1783.194735,2006.45635,2342.035015,2599.828805,2464.56067,2948.872043,3257.344363,3366.870461,3378.149213,3448.531261,3302.729124,3334.119688,3555.344906,3585.322188,3644.014598,
East Asia & Pacific,EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,147.2278825,147.1510349,148.5034744,161.7769448,181.6144867,197.5694907,215.2239905,227.6091589,244.7939294,274.5978151,315.7657912,341.9603112,414.5173481,534.4655774,602.2726785,647.047772,699.6236111,821.2106451,1020.93198,1091.875595,1162.779287,1262.735096,1217.494921,1275.437773,1346.071903,1399.438332,1800.723067,2080.65025,2463.486728,2525.941469,2599.074576,2893.41201,3120.374767,3446.930567,3807.987427,4276.204177,4073.040609,3854.092806,3417.913909,3779.70922,4052.341776,3736.239535,3765.791646,4108.72252,4574.644682,4848.266786,5105.596316,5672.592236,6498.527366,6647.805811,7698.067616,8861.509063,9420.554328,9466.303549,9703.353763,9598.345328,9858.049013,10467.44302,11318.63549,11530.13813,
Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2478.470977,2376.646986,2475.458666,2400.138852,2200.719332,2149.443167,1842.179176,1965.615804,1982.514482,2067.196778,1914.008357,1605.471351,1794.540374,1774.521328,2031.47687,2560.576098,3392.550806,4283.10107,5242.022843,6724.545346,8301.161872,6479.030908,7794.233154,9628.084899,10206.46012,10748.21505,9910.10935,7472.89502,7058.861719,7879.818681,8031.864209,8133.260847,
Europe & Central Asia,ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,1041.569551,1111.414421,1152.445523,1263.869745,1390.773108,1559.410714,1854.445738,2340.86666,2626.632863,3044.136787,3142.43906,3530.530946,4298.992935,5209.226699,5849.085768,5171.314859,4953.406682,4777.996118,4565.324369,4696.434443,6371.088777,7824.441008,8656.69032,8720.993286,10521.09578,10799.63453,11534.02852,10555.80164,11009.90856,12690.78496,12930.45328,12248.17362,12546.66965,12390.08437,11648.06784,11762.05391,12835.15086,15585.67048,18114.91015,19229.02517,20758.68004,24167.1517,26422.95711,23145.14328,23614.22806,26118.77026,25075.845,26079.5428,26305.79252,22554.46725,22383.04979,23629.10622,25215.27196,24744.14029,
Ecuador,ECU,GDP per capita (current US$),NY.GDP.PCAP.CD,455.4615868,375.2216257,315.6882445,368.6299561,440.5597153,455.1980788,449.9202903,459.2788814,450.9997878,527.9004426,471.6307195,440.8573691,495.535764,588.3367983,970.0114387,1105.420081,1264.912873,1493.331358,1572.40136,1821.047648,2238.214842,2660.611503,2369.950375,1988.787323,1912.431487,1891.560601,1648.015802,1464.493244,1337.889484,1390.213114,1489.529509,1622.208243,1688.505067,1727.754058,2026.112715,2132.906969,2155.517229,2356.370843,2293.889735,1578.933536,1445.279324,1894.615169,2172.101877,2425.851842,2691.278081,3002.136867,3328.882972,3567.836438,4249.019262,4231.615798,4633.590358,5200.55579,5682.045007,6056.330827,6377.09153,6124.491643,6060.093329,6213.501276,6295.935399,6183.823825,
"Egypt, Arab Rep.",EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,162.608483,168.9632242,174.8625879,180.4108756,193.5859804,233.0137163,243.8067877,257.5887293,273.6985848,244.747202,301.7493585,337.7743775,357.0779478,358.8477275,426.3464634,500.3550452,498.5591159,607.2815094,662.68726,708.1957624,792.8239454,815.2487916,778.1168274,655.0677687,725.6297363,765.6420464,651.0775817,713.4525239,777.8577091,849.4524991,965.11073,1063.333095,1208.719901,1281.39672,1343.551963,1450.476242,1378.203403,1191.103255,1102.468275,1062.158092,1186.393423,1397.436817,1667.317955,2044.527855,2331.268582,2645.969047,2791.810799,3229.68563,3262.658029,3379.55851,3562.932735,3519.873203,2444.290311,2537.125365,3019.205829,
Euro area,EMU,GDP per capita (current US$),NY.GDP.PCAP.CD,923.4256108,1005.281543,1106.571603,1230.227808,1355.995561,1468.915148,1589.452381,1714.845109,1828.766893,2027.731229,2237.324623,2521.885495,3026.07587,3903.569849,4401.796888,5077.584822,5275.345234,5976.599818,7289.074332,8793.530083,9806.335457,8489.926029,8197.410077,7981.083972,7642.64458,7836.792096,10971.14805,13532.31576,14833.20978,15086.9719,18900.39458,19541.7317,21455.45707,19556.61454,20587.0283,23697.8592,23916.61218,21810.59979,22380.81799,22213.18162,20165.83261,20432.46032,22109.18465,27134.87769,30948.95637,31936.14979,33767.30209,38667.06941,42178.29503,38423.75646,37568.88915,40615.34797,37599.91575,39105.15174,39858.37398,34370.78718,35147.74223,37140.66985,40038.50678,38984.68599,
Eritrea,ERI,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.3317226,208.9999467,239.668735,262.2311296,315.7511137,312.726247,337.8876643,307.9108725,308.1337836,316.82382,293.9557909,334.5854429,407.7699765,388.5951226,415.0365994,439.8326905,450.6328403,595.1099872,501.3556333,642.5076591,,,,,,,,,
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,396.3922533,450.0532892,520.2061314,609.4873841,675.2416391,774.7616093,889.659872,968.3067818,950.5457406,1077.6787,1212.289326,1362.165524,1708.808629,2247.553377,2749.924663,3209.837445,3279.312671,3627.590663,4356.43922,5770.214614,6208.578019,5371.166436,5159.708645,4478.500286,4489.988939,4699.655764,6513.503286,8239.613802,9703.123838,10681.9712,13804.87679,14811.90282,16112.18892,13339.90856,13415.287,15471.96272,16109.0844,14730.79718,15394.35146,15715.33227,14713.06571,15355.70317,17025.53198,21463.44266,24861.2828,26419.29686,28365.31349,32549.97098,35366.2596,32042.47408,30502.71971,31636.44631,28324.42934,29059.54795,29461.55033,25732.01836,26505.34322,28170.16786,30389.36099,29600.37825,
Estonia,EST,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2681.820653,2814.834328,3130.806984,3376.79474,3678.157942,4087.503306,4144.631124,4075.970639,4509.178202,5344.877935,7206.166562,8912.992195,10406.39669,12631.56805,16741.93923,18227.11953,14794.9711,14790.82092,17621.54796,17534.42135,19174.10033,20367.10316,17522.23019,18437.25282,20458.46073,23170.70738,23723.30611,
Ethiopia,ETH,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,203.5570173,208.3423801,224.6274297,205.6237824,233.2187248,234.6821931,242.9615852,243.7358686,248.0227939,254.2432569,271.3944118,204.0502053,165.693197,125.5495699,134.3429555,145.1669037,141.5086199,125.0761411,119.684067,124.4608003,120.765782,111.9272235,119.490391,136.4662556,162.4327265,194.6874305,244.2860372,326.4368267,380.5690479,341.5541149,354.4795758,467.0779272,499.5315721,566.9264665,640.5418913,717.1245929,768.5223076,771.5238139,855.7608623,
European Union,EUU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,1339.628203,1444.856918,1536.75043,1701.377805,1879.713945,2114.065084,2533.947505,3258.892773,3667.765963,4246.460926,4421.381992,4983.701441,6044.239238,7274.494252,8101.186147,7034.358349,6761.536766,6560.978623,6306.74394,6471.091284,9023.121873,11128.43393,12177.53984,12397.40534,15460.19349,15964.35965,17498.23218,15925.3121,16829.45614,19466.41848,19752.42546,18088.83189,18615.50732,18477.22675,16909.87326,17184.93994,18682.1266,22922.75157,26263.75235,27333.07788,29070.23827,33551.63505,36914.33312,33362.82385,32939.9954,35721.53221,33159.11101,34563.74263,35242.19074,30469.62439,31172.22864,33080.91864,35733.716,34918.49837,
Fragile and conflict affected situations,FCS,GDP per capita (current US$),NY.GDP.PCAP.CD,93.75966014,95.51891309,102.9699195,115.6810368,99.49384757,106.7281122,111.0567484,105.0903062,108.2967391,118.7954043,140.9568992,140.0084257,156.2108021,186.508604,270.7169776,295.9714761,339.3927376,361.8770829,387.6280188,474.253436,576.8030103,785.8709636,732.8603027,602.5057663,527.9920281,527.8667738,482.941083,472.7281754,487.7465432,436.3113859,666.324512,671.2070106,649.1011048,586.6111866,550.6131317,620.8880475,627.5224507,683.7642006,671.8214276,711.292432,816.8713012,788.2530254,738.1728969,765.8374598,929.3989807,1133.628589,1373.306265,1630.584188,2050.181575,1888.592231,2207.772111,2188.810694,2467.646304,2530.412354,2694.563718,2364.247697,2075.899974,2055.573604,2175.936541,2228.255245,
Finland,FIN,GDP per capita (current US$),NY.GDP.PCAP.CD,1179.353011,1327.427224,1411.702398,1522.319242,1707.503938,1882.086858,2010.213456,2034.18905,1907.077272,2178.03525,2465.644819,2716.190092,3177.645701,4173.173047,5297.607817,6255.544641,6739.690713,7069.105738,7628.815714,9332.245264,11223.93756,10926.81797,10938.12206,10497.48,10833.86629,11398.10595,14951.04679,18571.05993,22047.79332,23973.23948,28364.64508,25484.73929,22319.05946,17608.81239,20301.33309,26271.59981,25783.45049,24691.87281,26009.26949,26177.34798,24285.46682,24946.18919,26869.6749,32855.13263,37702.84538,39040.28888,41188.0937,48414.84509,53554.03892,47293.99283,46459.97325,51081.99767,47710.79022,49878.04324,50260.29986,42784.69836,43784.28396,46336.66325,50030.87731,48782.78848,
Fiji,FJI,GDP per capita (current US$),NY.GDP.PCAP.CD,285.4735606,287.263529,291.4788635,296.7151172,310.8095171,317.0148589,316.1264925,333.2627415,334.6152586,357.4271885,422.3867324,466.0139527,583.3176916,768.6954502,987.9289918,1186.676079,1182.102182,1202.637385,1360.785401,1640.554272,1892.891719,1898.402411,1786.699354,1638.383941,1681.69308,1603.329879,1795.377953,1631.942276,1535.386452,1632.205866,1835.128096,1881.754118,2057.578033,2166.233478,2384.095744,2540.99071,2714.564932,2641.477866,2070.574624,2408.735921,2076.568784,2039.625697,2260.258398,2837.892246,3334.931667,3659.579329,3747.860716,4072.10157,4167.670285,3362.816555,3652.527437,4371.45751,4591.555784,4840.693716,5605.570356,5390.745258,5651.318055,6101.030839,6317.487853,6175.88872,
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,1334.690056,1428.045487,1578.284604,1744.64059,1909.541232,2038.162734,2186.474852,2343.104226,2536.085065,2752.094954,2857.252176,3169.034992,3854.556784,4969.763912,5328.241747,6690.57827,6866.818286,7532.527928,9264.777834,11179.63127,12713.36125,11104.97773,10496.92987,9993.422074,9419.697648,9763.32861,13540.24708,16302.4414,17679.997,17694.30535,21793.84265,21675.06425,23813.71184,22380.10396,23496.52332,26890.21988,26871.82902,24228.94235,24974.2722,24673.19897,22364.02939,22433.55571,24177.33517,29568.38595,33741.26515,34760.18777,36443.62344,41508.43399,45334.11444,41575.41875,40638.334,43790.73205,40874.70351,42592.93409,43011.2631,36638.18493,37037.37419,38812.16103,41631.09074,40493.92857,
Faroe Islands,FRO,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24034.24681,24125.25588,22653.31605,24419.74244,26732.79047,31497.96692,35467.17547,36205.37054,41522.54386,47885.69888,50866.0811,47447.87004,48530.23385,52083.88914,49459.71723,54853.6256,59440.03076,52404.65933,56854.10265,60108.46669,64269.70425,,
"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,1320.864701,,,1276.491667,1296.969293,1355.655813,1437.426242,1528.540721,1682.697175,1756.600815,1909.252755,1909.836839,2060.609696,2017.473066,1904.740966,2022.707194,2042.479658,2171.950243,2248.429175,2265.880594,2295.889655,2253.092614,2358.280018,2406.182916,2458.611313,2541.408883,2721.870357,2885.445676,3009.198647,3131.386715,2994.679304,2971.45729,2906.376785,3014.700358,3289.701146,3568.291016,,
Gabon,GAB,GDP per capita (current US$),NY.GDP.PCAP.CD,282.4137951,331.431868,357.5223632,298.4664095,410.9009521,424.6172585,452.6686608,490.0988528,520.4776613,550.726052,549.4566148,635.4958568,703.7854219,1160.310636,2432.824681,3332.004609,4550.046675,4154.274755,3452.620545,4275.257364,5892.15607,5186.370179,4736.046293,4325.270268,4423.531498,4038.063662,4004.054116,3755.488008,4267.819344,4532.165859,6268.95102,5537.009721,5578.005173,4252.028186,3963.868049,4570.592367,5116.146059,4667.168585,3831.780668,3888.898927,4125.716664,3993.047207,4141.418293,4933.436007,5739.583526,6891.366876,7221.329482,8458.25174,10254.15845,7721.004189,8849.3553,10809.64645,9813.477703,9683.57629,9663.42924,7384.71587,6984.451019,7230.396393,7956.627816,7767.013404,
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,1397.594803,1472.385714,1525.775853,1613.456884,1748.288118,1873.567774,1986.747159,2058.781882,1951.758596,2100.667869,2347.544318,2649.801514,3030.432514,3426.276221,3665.862798,4299.745618,4138.167788,4681.439932,5976.938169,7804.762081,10032.06208,9599.306222,9146.077357,8691.518813,8179.194441,8652.216542,10611.11221,13118.58653,15987.16808,16239.2822,19095.467,19900.72665,20487.17079,18389.01957,19709.2381,23123.17779,24332.69777,26734.56261,28214.27436,28669.53969,28149.87001,27744.50646,30056.58622,34419.14791,40290.31397,42030.28661,44599.69757,50566.8266,47286.99849,38713.13743,39435.8399,42038.57225,42462.77157,43444.533,47425.60768,44974.83188,41064.13343,40361.41738,43043.22782,42330.11754,
